,title,year,movie,tv,Netflix,Disney+,Hulu,Prime Video,genre_action_adventure,genre_animation,genre_biography,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_horror,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_musical,genre_reality,genre_other,HBO,rating,IMDb,Rotten Tomatoes
17213,Song of Youth,2021,0,1,0.0,0.0,0.0,1.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17214,Song of the Cloud Forest,1989,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,,,
17215,Songbird,2021,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17216,Songland,2019,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,PG/TV-PG,8.0,59.0
17217,Songs for a Sloth,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17218,Songwriter,1984,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,R/TV-MA,6.3,51.0
17219,Soni,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17220,Sonic Boom,2014,0,1,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,6.9,57.0
17221,Sonic Christmas Blast,1996,1,0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17222,Sonic X,2003,0,1,1.0,0.0,1.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,PG-13/TV-14,6.2,57.0
17223,Sonic X,2005,0,1,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17224,Sonic the Hedgehog,2020,1,0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17225,Sonna Puriyathu,2013,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17226,Sonny Boy,2021,0,1,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,
17227,Sonny With A Chance,2008,0,1,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
17228,Sons Of New Mexico,1949,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17229,Sons of Anarchy,2008,0,1,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,8.5,88.0
17230,Sons of Ben,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,,
17231,Sons of the Caliphate,2017,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17232,Sons of the Soil : Jaipur Pink Panthers,2020,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,,,
17233,Sonthakkaran,1989,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17234,Sonu Ke Titu Ki Sweety,2018,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,7.1,72.0
17235,Soorakottai Singakutti,1983,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17236,Soorarai Pottru (Tamil),2020,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17237,Soorma,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,PG-13/TV-14,7.4,71.0
17238,Soothing Sights and Sounds for Kids,2012,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17239,Soothing Surf at Carmel Beach for Sleep,2017,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17240,Soothing Surf at Coronado Beach for Sleep,2016,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17241,Soothing Surf at Del Norte for Sleep black screen,2018,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17242,Soothing Waterfalls with Music,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,,
17243,Sophie La Girafe,2017,0,1,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,18.0
17244,Sophie and the Rising Sun,2016,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,6.6,52.0
17245,Sophie's Choice,1982,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,R/TV-MA,7.6,76.0
17246,Sophie: A Murder in West Cork,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,,,
17247,Sorcerous Stabber Orphen,2020,1,0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17248,Sordid Lives,2000,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,R/TV-MA,6.8,56.0
17249,Sorority Nightmare,2017,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
17250,Sorority Row,2009,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,,,
17251,Sorry To Disturb,2008,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17252,Sorry to Bother You,2018,1,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,R/TV-MA,6.9,73.0
17253,Sotus The Series,2016,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,,
17254,Soul,2020,1,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,8.1,89.0
17255,Soul Assassin,2002,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
17256,Soul Eater,2008,0,1,1.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,PG-13/TV-14,7.8,74.0
17257,Soul Eater Not!,2014,0,1,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,5.7,46.0
17258,Soul Food,1997,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.0,63.0
17259,"Soul On Ice: Past, Present and Future",2016,1,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,,
17260,Soul Pursuit,2021,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17261,Soul Robbers,2015,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,,,
17262,Soul Surfer,2011,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17263,Soul of a Nation,2021,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17264,Soul of a Nation Presents: Corazón de América -- Celebrating Hispanic Culture,2021,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17265,Soul to Keep,2019,1,0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,,,
17266,Soulmate,2014,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,,,
17267,Sound of Metal,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.8,80.0
17268,Sound of Water,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,,,
17269,Sound! Euphonium: The Movie - Welcome To The Kitauji High School Concert Band,2016,1,0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17270,Soundproof,2006,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
17271,Sounds of Silence,1989,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,,,
17272,Soundtrack,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,6.8,52.0
17273,Sour Grapes,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17274,Sourced,2017,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,
17275,South,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,,,
17276,South Bureau Homicide,2017,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,,
17277,South Park,1997,0,1,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,R/TV-MA,8.7,82.0
17278,South Sea Adventures - A Colorful Dramatized Travelogue Featuring the Pacific Islands,1958,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17279,Southbound,2015,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,R/TV-MA,5.9,64.0
17280,Southern Gothic,2020,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,,7.0,50.0
17281,Southern Survival,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,5.7,37.0
17282,Southland Bounty Hunters,2021,0,1,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17283,Southward Ho!,1939,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17284,Souvenir,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17285,Soviet Storm: World War II in the East,2011,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17286,Soy Luna,2015,0,1,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17287,Soy Rada: Serendipity,2021,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17288,Soñadora: A Rising Voices Film,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,,,
17289,Space Cowboys,2000,1,0,1.0,0.0,0.0,0.0,2,0,0,0,1,0,0,1,2,0,1,0,2,1,0,0,0,1.0,,6.4,78.0
17290,Space Dandy,2014,0,1,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,8.1,59.0
17291,Space Dogs Tropical Adventure,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17292,Space Force,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,6.7,71.0
17293,Space Jungle,2016,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17294,Space Racers,2014,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17295,Space Station,2002,1,0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17296,Space Station Fisheye Fly-Through,2016,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17297,Space Sweepers,2021,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,6.6,65.0
17298,Space Truckers,1997,1,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,,,
17299,SpaceX Crew Dragon’s First Launch on Demo-1 Mission,2019,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,,,
17300,SpaceX TESS Live Launch Coverage,2018,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,,,
17301,Spaced Out,2018,0,1,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17302,Spaceship Earth,2020,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17303,Spanglish,2004,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.0,PG-13/TV-14,6.4,53.0
17304,Spanish Affair 2,2015,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,5.4,50.0
17305,Spare Room,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17306,Spark,2016,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,7.0,38.0
17307,Sparking Joy,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,
17308,Sparkle,1976,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,,,
17309,Sparring,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,6.4,47.0
17310,Sparta,2018,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0,R/TV-MA,6.6,48.0
17311,Spartacus,2013,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17312,Speak UP: Empower Your Ideas,2021,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17313,Speak or be Silent,2021,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17314,Special,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17315,Special 26,2013,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,,8.0,87.0
17316,Special 7: Special Crime Investigation Unit,2019,0,1,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,,6.4,39.0
17317,Special A,2008,0,1,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17318,Special Agent Oso,2009,0,1,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,5.2,54.0
17319,Special Correspondents,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,5.8,56.0
17320,Special Effects,1984,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1.0,R/TV-MA,5.3,40.0
17321,Special Forces,2013,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17322,Species,1995,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,,,
17323,Species II,1998,1,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,
17324,Species III,2004,1,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17325,Species: The Awakening,2007,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,,,
17326,Spectral,2016,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,PG-13/TV-14,6.3,71.0
17327,Spectros,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,R/TV-MA,4.7,41.0
17328,Speech & Debate,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17329,Speechless,2016,0,1,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,7.6,62.0
17330,Speed Dreams - The Fastest Place on Earth,2013,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,,
17331,Speed Is My Need,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,,
17332,Speed Racer,2008,1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1.0,PG/TV-PG,6.0,40.0
17333,Speedy,1928,1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,PG/TV-PG,7.7,100.0
17334,Spell,2020,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,
17335,Spelling my Germany,2010,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
17336,Spelling the Dream,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,6.9,73.0
17337,Spenser Confidential,2020,1,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,6.2,73.0
17338,Spice Up,2014,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,,
17339,Spice and Wolf,2008,0,1,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,
17340,Spider's Web,2002,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0,,,
17341,Spider-Man,1994,0,1,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,8.4,70.0
17342,Spider-Man,2002,1,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17343,Spider-Man (Shorts),2016,0,1,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17344,Spider-Man 2,2004,1,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17345,Spider-Man 3,2007,1,0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,,,
17346,Spider-Man Unlimited,1999,0,1,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,6.4,55.0
17347,Spider-Man and His Amazing Friends,1982,0,1,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17348,Spider-Man: Into the Spider-Verse,2018,1,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17349,Spider-Woman,1979,0,1,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,5.8,44.0
17350,Spides,2020,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,,,
17351,Spidey And His Amazing Friends,2021,0,1,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17352,Spielberg,2017,1,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,R/TV-MA,7.7,92.0
17353,Spies of Warsaw,2013,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17354,Spiked,2021,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17355,Spinning Out,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.6,67.0
17356,Spinster,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,5.7,50.0
17357,Spiral,2017,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17358,Spirit Rider,1993,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17359,Spirit Riding Free: Pony Tales,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17360,Spirit Riding Free: Ride Along Adventure,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,5.8,42.0
17361,Spirit Riding Free: Riding Academy,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17362,Spirit Riding Free: Spirit of Christmas,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,5.8,43.0
17363,Spirit of the Game,2016,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,PG/TV-PG,5.3,42.0
17364,Spirit: Riding Free,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17365,Spirited,2010,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17366,Spirited Away,2001,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,PG/TV-PG,8.6,97.0
17367,Spiritual House,2017,0,1,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17368,Spitfire: The Plane that Saved the World,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17369,Spivak,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17370,Splash,1984,1,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,PG/TV-PG,6.3,69.0
17371,Splash and Bubbles,2018,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17372,Splatter,2009,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,
17373,Splendor in the Grass,1961,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,,7.8,81.0
17374,Split Images,1992,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
17375,Split Second,1992,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,R/TV-MA,6.2,63.0
17376,Spoken,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,,,
17377,SpongeBob DocuPants,2020,0,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17378,SpongeBob SquarePants,2009,0,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17379,Spontaneous,2020,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,R/TV-MA,6.5,66.0
17380,Spookley and the Christmas Kittens,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,3.8,34.0
17381,Spookley the Square Pumpkin,2004,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,4.9,44.0
17382,Spooks Run Wild,1941,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,5.4,45.0
17383,Spooky Buddies,2011,1,0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,,,
